"x","y","yfilter","yfit","yfit1","yfit2"
20.4,-1.02869026838427,-1.02869026838427,0,0,0
20.45,-0.314404494998282,-0.314404494998282,0,0,0
20.5,-0.492976268768296,-0.492976268768296,0,0,0
20.55,-0.582261990441543,-0.582261990441543,0,0,0
20.6,-1.68345222732141,-1.68345222732141,0,0,0
20.65,-1.02869026838427,-1.02869026838427,0,0,0
20.7,-1.17749980450634,-1.17749980450634,0,0,0
20.75,-0.314404494998282,-0.314404494998282,0,0,0
20.8,-0.373928309447113,-0.373928309447113,0,0,0
20.85,0.370119040739762,0.370119040739762,0,0,0
20.9,-0.344166732646217,-0.344166732646217,0,0,0
20.95,1.02488133010043,1.02488133010043,0,0,0
21,-0.582261660018024,-0.582261660018024,0,0,0
21.05,-0.731071196140103,-0.731071196140103,0,0,0
21.1,-0.82035691781335,-0.82035691781335,0,0,0
21.15,-0.641785804890375,-0.641785804890375,0,0,0
21.2,0.995119422876014,0.995119422876014,0,0,0
21.25,0.0427383916947078,0.0427383916947078,0,0,0
21.3,-1.02869059880778,-1.02869059880778,0,0,0
21.35,0.697500020208336,0.697500020208336,0,0,0
21.4,0.608214628958608,0.608214628958608,0,0,0
21.45,0.548690814509777,0.548690814509777,0,0,0
21.5,1.82845282515965,1.82845282515965,0,0,0
21.55,2.72130971146861,2.72130971146861,0,0,0
21.6,1.88797630918496,1.88797630918496,0,0,0
21.65,0.132024113367955,0.132024113367955,0,0,0
21.7,1.32250007192106,1.32250007192106,0,0,0
21.75,1.29273816469665,1.29273816469665,0,0,0
21.8,2.21535728865354,2.21535728865354,0,0,0
21.85,3.19750022705926,3.19750022705926,0,0,0
21.9,3.0784525981616,3.0784525981616,0,0,0
21.95,0.191547597393268,0.191547597393268,0,0,0
22,0.548690814509777,0.548690814509777,0,0,0
22.05,0.548690814509777,0.548690814509777,0,0,0
22.1,0.935595608427182,0.935595608427182,0,0,0
22.15,0.637976205759505,0.637976205759505,0,0,0
22.2,1.11416672135015,1.11416672135015,0,0,0
22.25,1.14392862857457,1.14392862857457,0,0,0
22.3,1.41178579359431,1.41178579359431,0,0,0
22.35,1.6201188137417,1.6201188137417,0,0,0
22.4,0.578452391310673,0.578452391310673,0,0,0
22.45,-0.0763095676264747,-0.0763095676264747,0,0,0
22.5,-0.344166732646217,-0.344166732646217,0,0,0
22.55,0.935594947580144,0.935594947580144,0,0,0
22.6,1.17369020537547,1.17369020537547,0,0,0
22.65,0.221309835041203,0.221309835041203,0,0,0
22.7,1.2034524430234,1.2034524430234,0,0,0
22.75,0.995119422876014,0.995119422876014,0,0,0
22.8,1.50107151526756,1.50107151526756,0,0,0
22.85,0.10226220614354,0.10226220614354,0,0,0
22.9,0.786786072305103,0.786786072305103,0,0,0
22.95,0.786785741881584,0.786785741881584,0,0,0
23,1.20345277344692,1.20345277344692,0,0,0
23.05,2.12607156698029,2.12607156698029,0,0,0
23.1,1.67964295861405,1.67964295861405,0,0,0
23.15,2.39392840157651,2.39392840157651,0,0,0
23.2,0.816547649106,0.816547649106,0,0,0
23.25,1.73916677306289,1.73916677306289,0,0,0
23.3,1.73916644263937,1.73916644263937,0,0,0
23.35,1.14392862857457,1.14392862857457,0,0,0
23.4,0.45940476241301,0.45940476241301,0,0,0
23.45,1.85821407153703,1.85821407153703,0,0,0
23.5,2.45345221602535,2.45345221602535,0,0,0
23.55,0.0725002989191236,0.0725002989191236,0,0,0
23.6,2.57249984492301,2.57249984492301,0,0,0
23.65,2.27488143352589,2.27488143352589,0,0,0
23.7,3.58440502097667,3.58440502097667,0,0,0
23.75,2.81059510271834,2.81059510271834,0,0,0
23.8,1.56059499929287,1.56059499929287,0,0,0
23.85,2.929642731616,2.929642731616,0,0,0
23.9,1.91773821640938,1.91773821640938,0,0,0
23.95,2.03678584530704,2.03678584530704,0,0,0
24,2.98916654606483,2.98916654606483,0,0,0
24.05,2.48321445367328,2.48321445367328,0,0,0
24.1,0.132024113367955,0.132024113367955,0,0,0
24.15,1.2034524430234,1.2034524430234,0,0,0
24.2,1.85821440196055,1.85821440196055,0,0,0
24.25,2.48321445367328,2.48321445367328,0,0,0
24.3,2.69154747382067,2.69154747382067,0,0,0
24.35,2.09630965975588,2.09630965975588,0,0,0
24.4,3.34630976318134,3.34630976318134,0,0,0
24.45,2.95940463884041,2.95940463884041,0,0,0
24.5,1.59035723694081,1.59035723694081,0,0,0
24.55,0.935595278003663,0.935595278003663,0,0,0
24.6,2.03678584530704,2.03678584530704,0,0,0
24.65,2.929642731616,2.929642731616,0,0,0
24.7,1.73916677306289,1.73916677306289,0,0,0
24.75,2.21535728865354,2.21535728865354,0,0,0
24.8,2.66178589701978,2.66178589701978,0,0,0
24.85,1.97726203085821,1.97726203085821,0,0,0
24.9,1.14392862857457,1.14392862857457,0,0,0
24.95,2.3641664943521,2.3641664943521,0,0,0
25,2.72130971146861,2.72130971146861,0,0,0
25.05,2.75107161869302,2.75107161869302,0,0,0
25.1,2.15583347420471,2.15583347420471,0,0,0
25.15,2.78083319549392,2.78083319549392,0,0,0
25.2,3.28678561830899,3.28678561830899,0,0,0
25.25,1.82845249473613,1.82845249473613,0,0,0
25.3,2.66178589701978,2.66178589701978,0,0,0
25.35,2.81059543314185,2.81059543314185,0,0,0
25.4,1.85821440196055,1.85821440196055,0,0,0
25.45,1.67964262819053,1.67964262819053,0,0,0
25.5,1.64988105138964,1.64988105138964,0,0,0
25.55,2.60226175214742,2.60226175214742,0,0,0
25.6,3.97130981489407,3.97130981489407,0,0,0
